ID,body_text,label,country1,lang,headline
FC5818,false: a viral screenshot of a story allegedly published by the bbc claiming ghana has recorded its first confirmed coronavirus case.,False, Ghana,en,a viral screenshot of a story allegedly published by the bbc claiming ghana has recorded its first confirmed coronavirus case.
FC5819,false: a senior police inspector is infected with covid-19 in bhagalpur central jail in india.,FALSE, India,hi,a senior police inspector is infected with covid-19 in bhagalpur central jail in india.
FC5820,false: facebook user suggests that confirmed cases are suspected cases of covid-19 whereas those declared positive are people who actually have the novel coronavirus.,FALSE, Ghana,en,facebook user suggests that confirmed cases are suspected cases of covid-19 whereas those declared positive are people who actually have the novel coronavirus.
FC5821,false: coronavirus patients in china are caught by officials on a highway.,False, India,te,coronavirus patients in china are caught by officials on a highway.
FC5822,"false: “an entire family” in santolan, pasig, is “confirmed to be infected” with the novel coronavirus, according to what looked like a breaking news graphic from gma news.",False, Philippines,en,"“an entire family” in santolan, pasig, is “confirmed to be infected” with the novel coronavirus, according to what looked like a breaking news graphic from gma news."
FC5823,false: a voice note says that the government will apply a total lockdown for two months.,False, Colombia,es,a voice note says that the government will apply a total lockdown for two months.
FC5824,"misleading: the white side of a surgical mask should be worn on the outside, with the colored side on the inside.",Misleading, India,en,"the white side of a surgical mask should be worn on the outside, with the colored side on the inside."
FC5825,false: says the u.s. is developing an “antivirus” that includes a chip to track your movement.,False, United States,en,says the u.s. is developing an “antivirus” that includes a chip to track your movement.
FC5826,"false: a whatsapp chain claims that during the alert state, the government will begin to record all calls and track social media publications of citizens.",False," Spain, Mexico",es,"a whatsapp chain claims that during the alert state, the government will begin to record all calls and track social media publications of citizens."
FC5827,,News,,en,"china’s official newspaper mislabels video footage in coronavirus coverage a people's daily video claiming to show ""full-front disinfection work"" in wuhan included footage taken at an airport in taiwan. news"
FC5828,false: russian president vladimir putin releases 800 tigers and 500 lions amid the coronavirus outbreak to keep people at home.,False, Philippines,en,russian president vladimir putin releases 800 tigers and 500 lions amid the coronavirus outbreak to keep people at home.
FC5829,false: ministry of health’s emergency notified the public about the new coronavirus outbreak. (jan. 29),False, India,en,ministry of health’s emergency notified the public about the new coronavirus outbreak. (jan. 29)
FC5830,false: a video shows chinese soldiers burying covid-19 infected bodies without using protection equipment.,FALSE, Taiwan,zh-tw,a video shows chinese soldiers burying covid-19 infected bodies without using protection equipment.
FC5831,"false: the department of social welfare and development (dswd) in the philippines is giving away p5,500 for every facebook user due to the coronavirus crisis, according to a website link posted on facebook.",FALSE, Philippines,en,"the department of social welfare and development (dswd) in the philippines is giving away p5,500 for every facebook user due to the coronavirus crisis, according to a website link posted on facebook."
FC5832,"false: “now, they’re doing tests on airlines — very strong tests — for getting on, getting off. they’re doing tests on trains — getting on, getting off.”",False, United States,en,"“now, they’re doing tests on airlines — very strong tests — for getting on, getting off. they’re doing tests on trains — getting on, getting off.”"
FC5833,false: first volunteer in uk coronavirus vaccine trial elisa granato has died.,FALSE, Italy,it,first volunteer in uk coronavirus vaccine trial elisa granato has died.
FC5834,misleading: russia announces the closure of airspace and suspends all incoming and outgoing flights to china.,Misleading, India,tl,russia announces the closure of airspace and suspends all incoming and outgoing flights to china.
FC5835,false: fake twitter account of the ecuadorean health ministry.,False, Ecuador,es,fake twitter account of the ecuadorean health ministry.
FC5836,false: oklahoma police planning to set up roadblocks to enforce a mandatory covid-19 vaccination law and slap micro-chipped bracelets on people.,FALSE, United States,en,oklahoma police planning to set up roadblocks to enforce a mandatory covid-19 vaccination law and slap micro-chipped bracelets on people.
FC5837,false: link to get 160.000 pesos help from the colombian government.,False, Colombia,es,link to get 160.000 pesos help from the colombian government.
FC5838,explanatory: using the drug ivermectin cures the coronavirus within 48 hours.,Explanatory," Spain, Australia",es,using the drug ivermectin cures the coronavirus within 48 hours.
FC5839,false: coronavirus can be avoided by eating nigella with honey as it contains 100% hydroxychloroquine. hydroxychloroquine treats coronavirus.,FALSE, India,tl,coronavirus can be avoided by eating nigella with honey as it contains 100% hydroxychloroquine. hydroxychloroquine treats coronavirus.
FC5840,"false: george soros is one of the people responsible for the new coronavirus, born in a laboratory.",False, Portugal,pt,"george soros is one of the people responsible for the new coronavirus, born in a laboratory."
FC5841,false: multiple posts on social media in nigeria claim that the united kingdom terminated a deal with chinese tech company huawei after receiving contaminated coronavirus test kits.,FALSE, Nigeria,en,multiple posts on social media in nigeria claim that the united kingdom terminated a deal with chinese tech company huawei after receiving contaminated coronavirus test kits.
